data,cod_ibge,municipio,grupo,cadastrados,contatados
2026-05-05,5106224,Nova Mutum,gestantes_risco,117,23
2026-05-05,5106224,Nova Mutum,pop_rua,18,3
2026-05-06,5106224,Nova Mutum,idosos_sozinhos,702,142
2026-05-06,5106224,Nova Mutum,acamados,175,31
2026-05-06,5106224,Nova Mutum,gestantes_risco,117,25
2026-05-06,5106224,Nova Mutum,pop_rua,18,3
2026-05-07,5106224,Nova Mutum,idosos_sozinhos,702,153
2026-05-07,5106224,Nova Mutum,acamados,175,40
2026-05-07,5106224,Nova Mutum,gestantes_risco,117,24
2026-05-07,5106224,Nova Mutum,pop_rua,18,3
2026-05-08,5106224,Nova Mutum,idosos_sozinhos,702,156
2026-05-08,5106224,Nova Mutum,acamados,175,35
2026-05-08,5106224,Nova Mutum,gestantes_risco,117,26
2026-05-08,5106224,Nova Mutum,pop_rua,18,3
2026-05-09,5106224,Nova Mutum,idosos_sozinhos,702,136
2026-05-09,5106224,Nova Mutum,acamados,175,33
2026-05-09,5106224,Nova Mutum,gestantes_risco,117,23
2026-05-09,5106224,Nova Mutum,pop_rua,18,3
2026-05-10,5106224,Nova Mutum,idosos_sozinhos,702,155
2026-05-10,5106224,Nova Mutum,acamados,175,33
2026-05-10,5106224,Nova Mutum,gestantes_risco,117,26
2026-05-10,5106224,Nova Mutum,pop_rua,18,3
2026-05-11,5106224,Nova Mutum,idosos_sozinhos,702,156
2026-05-11,5106224,Nova Mutum,acamados,175,34
2026-05-11,5106224,Nova Mutum,gestantes_risco,117,25
2026-05-11,5106224,Nova Mutum,pop_rua,18,3
2026-05-12,5106224,Nova Mutum,idosos_sozinhos,702,155
2026-05-12,5106224,Nova Mutum,acamados,175,36
2026-05-12,5106224,Nova Mutum,gestantes_risco,117,21
2026-05-12,5106224,Nova Mutum,pop_rua,18,3
2026-05-13,5106224,Nova Mutum,idosos_sozinhos,702,128
2026-05-13,5106224,Nova Mutum,acamados,175,35
2026-05-13,5106224,Nova Mutum,gestantes_risco,117,24
2026-05-13,5106224,Nova Mutum,pop_rua,18,3
2026-05-14,5106224,Nova Mutum,idosos_sozinhos,702,131
2026-05-14,5106224,Nova Mutum,acamados,175,36
2026-05-14,5106224,Nova Mutum,gestantes_risco,117,24
2026-05-14,5106224,Nova Mutum,pop_rua,18,3
2026-05-15,5106224,Nova Mutum,idosos_sozinhos,702,140
2026-05-15,5106224,Nova Mutum,acamados,175,37
2026-05-15,5106224,Nova Mutum,gestantes_risco,117,26
2026-05-15,5106224,Nova Mutum,pop_rua,18,3
2026-05-16,5106224,Nova Mutum,idosos_sozinhos,702,141
2026-05-16,5106224,Nova Mutum,acamados,175,31
2026-05-16,5106224,Nova Mutum,gestantes_risco,117,24
2026-05-16,5106224,Nova Mutum,pop_rua,18,3
2026-05-17,5106224,Nova Mutum,idosos_sozinhos,702,141
2026-05-17,5106224,Nova Mutum,acamados,175,31
2026-05-17,5106224,Nova Mutum,gestantes_risco,117,22
2026-05-17,5106224,Nova Mutum,pop_rua,18,3
2026-05-18,5106224,Nova Mutum,idosos_sozinhos,702,154
2026-05-18,5106224,Nova Mutum,acamados,175,37
2026-05-18,5106224,Nova Mutum,gestantes_risco,117,21
2026-05-18,5106224,Nova Mutum,pop_rua,18,3
2026-05-19,5106224,Nova Mutum,idosos_sozinhos,702,156
2026-05-19,5106224,Nova Mutum,acamados,175,34
2026-05-19,5106224,Nova Mutum,gestantes_risco,117,24
2026-05-19,5106224,Nova Mutum,pop_rua,18,3
2026-05-20,5106224,Nova Mutum,idosos_sozinhos,702,146
2026-05-20,5106224,Nova Mutum,acamados,175,34
2026-05-20,5106224,Nova Mutum,gestantes_risco,117,25
2026-05-20,5106224,Nova Mutum,pop_rua,18,3
2026-05-21,5106224,Nova Mutum,idosos_sozinhos,702,135
2026-05-21,5106224,Nova Mutum,acamados,175,33
2026-05-21,5106224,Nova Mutum,gestantes_risco,117,22
2026-05-21,5106224,Nova Mutum,pop_rua,18,3
2026-05-22,5106224,Nova Mutum,idosos_sozinhos,702,148
2026-05-22,5106224,Nova Mutum,acamados,175,35
2026-05-22,5106224,Nova Mutum,gestantes_risco,117,22
2026-05-22,5106224,Nova Mutum,pop_rua,18,3
2026-05-23,5106224,Nova Mutum,idosos_sozinhos,702,156
2026-05-23,5106224,Nova Mutum,acamados,175,37
2026-05-23,5106224,Nova Mutum,gestantes_risco,117,22
2026-05-23,5106224,Nova Mutum,pop_rua,18,3
2026-05-24,5106224,Nova Mutum,idosos_sozinhos,702,134
2026-05-24,5106224,Nova Mutum,acamados,175,36
2026-05-24,5106224,Nova Mutum,gestantes_risco,117,23
2026-05-24,5106224,Nova Mutum,pop_rua,18,3
2026-05-25,5106224,Nova Mutum,idosos_sozinhos,702,143
2026-05-25,5106224,Nova Mutum,acamados,175,31
2026-05-25,5106224,Nova Mutum,gestantes_risco,117,24
2026-05-25,5106224,Nova Mutum,pop_rua,18,3
2026-05-26,5106224,Nova Mutum,idosos_sozinhos,702,153
2026-05-26,5106224,Nova Mutum,acamados,175,37
2026-05-26,5106224,Nova Mutum,gestantes_risco,117,25
2026-05-26,5106224,Nova Mutum,pop_rua,18,3
2026-05-27,5106224,Nova Mutum,idosos_sozinhos,702,151
2026-05-27,5106224,Nova Mutum,acamados,175,33
2026-05-27,5106224,Nova Mutum,gestantes_risco,117,23
2026-05-27,5106224,Nova Mutum,pop_rua,18,3
2026-05-28,5106224,Nova Mutum,idosos_sozinhos,702,149
2026-05-28,5106224,Nova Mutum,acamados,175,32
2026-05-28,5106224,Nova Mutum,gestantes_risco,117,22
2026-05-28,5106224,Nova Mutum,pop_rua,18,3
2026-05-29,5106224,Nova Mutum,idosos_sozinhos,702,132
2026-05-29,5106224,Nova Mutum,acamados,175,32
2026-05-29,5106224,Nova Mutum,gestantes_risco,117,26
2026-05-29,5106224,Nova Mutum,pop_rua,18,3
2026-05-30,5106224,Nova Mutum,idosos_sozinhos,702,142
2026-05-30,5106224,Nova Mutum,acamados,175,38
2026-05-30,5106224,Nova Mutum,gestantes_risco,117,21
2026-05-30,5106224,Nova Mutum,pop_rua,18,3
2026-05-31,5106224,Nova Mutum,idosos_sozinhos,702,143
2026-05-31,5106224,Nova Mutum,acamados,175,36
2026-05-31,5106224,Nova Mutum,gestantes_risco,117,22
2026-05-31,5106224,Nova Mutum,pop_rua,18,3
2026-06-01,5106224,Nova Mutum,idosos_sozinhos,702,143
2026-06-01,5106224,Nova Mutum,acamados,175,38
2026-06-01,5106224,Nova Mutum,gestantes_risco,117,24
2026-06-01,5106224,Nova Mutum,pop_rua,18,3
2026-06-02,5106224,Nova Mutum,idosos_sozinhos,702,151
2026-06-02,5106224,Nova Mutum,acamados,175,33
2026-06-02,5106224,Nova Mutum,gestantes_risco,117,26
2026-06-02,5106224,Nova Mutum,pop_rua,18,3
2026-06-03,5106224,Nova Mutum,idosos_sozinhos,702,128
2026-06-03,5106224,Nova Mutum,acamados,175,35
2026-06-03,5106224,Nova Mutum,gestantes_risco,117,21
2026-06-03,5106224,Nova Mutum,pop_rua,18,4
2026-06-04,5106224,Nova Mutum,idosos_sozinhos,702,137
2026-06-04,5106224,Nova Mutum,acamados,175,36
2026-06-04,5106224,Nova Mutum,gestantes_risco,117,24
2026-06-04,5106224,Nova Mutum,pop_rua,18,3
2026-06-05,5106224,Nova Mutum,idosos_sozinhos,702,156
2026-06-05,5106224,Nova Mutum,acamados,175,32
2026-06-05,5106224,Nova Mutum,gestantes_risco,117,23
2026-06-05,5106224,Nova Mutum,pop_rua,18,3
2026-06-06,5106224,Nova Mutum,idosos_sozinhos,702,153
2026-06-06,5106224,Nova Mutum,acamados,175,32
2026-06-06,5106224,Nova Mutum,gestantes_risco,117,26
2026-06-06,5106224,Nova Mutum,pop_rua,18,3
2026-06-07,5106224,Nova Mutum,idosos_sozinhos,702,143
2026-06-07,5106224,Nova Mutum,acamados,175,38
2026-06-07,5106224,Nova Mutum,gestantes_risco,117,21
2026-06-07,5106224,Nova Mutum,pop_rua,18,3
2026-06-08,5106224,Nova Mutum,idosos_sozinhos,702,131
2026-06-08,5106224,Nova Mutum,acamados,175,39
2026-06-08,5106224,Nova Mutum,gestantes_risco,117,26
2026-06-08,5106224,Nova Mutum,pop_rua,18,3
2026-06-09,5106224,Nova Mutum,idosos_sozinhos,702,126
2026-06-09,5106224,Nova Mutum,acamados,175,38
2026-06-09,5106224,Nova Mutum,gestantes_risco,117,24
2026-06-09,5106224,Nova Mutum,pop_rua,18,3
2026-06-10,5106224,Nova Mutum,idosos_sozinhos,702,184
2026-06-10,5106224,Nova Mutum,acamados,175,47
2026-06-10,5106224,Nova Mutum,gestantes_risco,117,30
2026-06-10,5106224,Nova Mutum,pop_rua,18,4
2026-06-11,5106224,Nova Mutum,idosos_sozinhos,702,236
2026-06-11,5106224,Nova Mutum,acamados,175,64
2026-06-11,5106224,Nova Mutum,gestantes_risco,117,42
2026-06-11,5106224,Nova Mutum,pop_rua,18,6
2026-06-12,5106224,Nova Mutum,idosos_sozinhos,702,292
2026-06-12,5106224,Nova Mutum,acamados,175,76
2026-06-12,5106224,Nova Mutum,gestantes_risco,117,47
2026-06-12,5106224,Nova Mutum,pop_rua,18,7
2026-06-13,5106224,Nova Mutum,idosos_sozinhos,702,360
2026-06-13,5106224,Nova Mutum,acamados,175,85
2026-06-13,5106224,Nova Mutum,gestantes_risco,117,56
2026-06-13,5106224,Nova Mutum,pop_rua,18,9
2026-06-14,5106224,Nova Mutum,idosos_sozinhos,702,421
2026-06-14,5106224,Nova Mutum,acamados,175,104
2026-06-14,5106224,Nova Mutum,gestantes_risco,117,69
2026-06-14,5106224,Nova Mutum,pop_rua,18,10
2026-06-15,5106224,Nova Mutum,idosos_sozinhos,702,448
2026-06-15,5106224,Nova Mutum,acamados,175,116
2026-06-15,5106224,Nova Mutum,gestantes_risco,117,77
2026-06-15,5106224,Nova Mutum,pop_rua,18,11
2026-06-16,5106224,Nova Mutum,idosos_sozinhos,702,502
2026-06-16,5106224,Nova Mutum,acamados,175,131
2026-06-16,5106224,Nova Mutum,gestantes_risco,117,85
2026-06-16,5106224,Nova Mutum,pop_rua,18,12
2026-06-17,5106224,Nova Mutum,idosos_sozinhos,702,565
2026-06-17,5106224,Nova Mutum,acamados,175,143
2026-06-17,5106224,Nova Mutum,gestantes_risco,117,91
2026-06-17,5106224,Nova Mutum,pop_rua,18,14
2026-06-18,5106224,Nova Mutum,idosos_sozinhos,702,611
2026-06-18,5106224,Nova Mutum,acamados,175,150
2026-06-18,5106224,Nova Mutum,gestantes_risco,117,105
2026-06-18,5106224,Nova Mutum,pop_rua,18,16
