data,cod_ibge,municipio,item,estoque_total,consumo_medio_diario
2026-05-29,5105259,Lucas do Rio Verde,Copo descartável,2910,668
2026-05-30,5105259,Lucas do Rio Verde,SRO,820,125
2026-05-30,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",612,100
2026-05-30,5105259,Lucas do Rio Verde,Equipo macro,531,75
2026-05-30,5105259,Lucas do Rio Verde,Copo descartável,2796,668
2026-05-31,5105259,Lucas do Rio Verde,SRO,839,125
2026-05-31,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",613,100
2026-05-31,5105259,Lucas do Rio Verde,Equipo macro,548,75
2026-05-31,5105259,Lucas do Rio Verde,Copo descartável,2769,668
2026-06-01,5105259,Lucas do Rio Verde,SRO,826,125
2026-06-01,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",648,100
2026-06-01,5105259,Lucas do Rio Verde,Equipo macro,538,75
2026-06-01,5105259,Lucas do Rio Verde,Copo descartável,2586,668
2026-06-02,5105259,Lucas do Rio Verde,SRO,766,125
2026-06-02,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",609,100
2026-06-02,5105259,Lucas do Rio Verde,Equipo macro,459,75
2026-06-02,5105259,Lucas do Rio Verde,Copo descartável,2548,668
2026-06-03,5105259,Lucas do Rio Verde,SRO,705,125
2026-06-03,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",639,100
2026-06-03,5105259,Lucas do Rio Verde,Equipo macro,516,75
2026-06-03,5105259,Lucas do Rio Verde,Copo descartável,2431,668
2026-06-04,5105259,Lucas do Rio Verde,SRO,684,125
2026-06-04,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",620,100
2026-06-04,5105259,Lucas do Rio Verde,Equipo macro,463,75
2026-06-04,5105259,Lucas do Rio Verde,Copo descartável,2338,668
2026-06-05,5105259,Lucas do Rio Verde,SRO,718,125
2026-06-05,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",536,100
2026-06-05,5105259,Lucas do Rio Verde,Equipo macro,464,75
2026-06-05,5105259,Lucas do Rio Verde,Copo descartável,2216,668
2026-06-06,5105259,Lucas do Rio Verde,SRO,696,125
2026-06-06,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",527,100
2026-06-06,5105259,Lucas do Rio Verde,Equipo macro,478,75
2026-06-06,5105259,Lucas do Rio Verde,Copo descartável,2047,668
2026-06-07,5105259,Lucas do Rio Verde,SRO,640,125
2026-06-07,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",495,100
2026-06-07,5105259,Lucas do Rio Verde,Equipo macro,399,75
2026-06-07,5105259,Lucas do Rio Verde,Copo descartável,1996,668
2026-06-08,5105259,Lucas do Rio Verde,SRO,646,125
2026-06-08,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",497,100
2026-06-08,5105259,Lucas do Rio Verde,Equipo macro,447,75
2026-06-08,5105259,Lucas do Rio Verde,Copo descartável,1921,668
2026-06-09,5105259,Lucas do Rio Verde,SRO,581,125
2026-06-09,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",461,100
2026-06-09,5105259,Lucas do Rio Verde,Equipo macro,461,75
2026-06-09,5105259,Lucas do Rio Verde,Copo descartável,1786,668
2026-06-10,5105259,Lucas do Rio Verde,SRO,511,155
2026-06-10,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",410,130
2026-06-10,5105259,Lucas do Rio Verde,Equipo macro,337,105
2026-06-10,5105259,Lucas do Rio Verde,Copo descartável,1163,698
2026-06-11,5105259,Lucas do Rio Verde,SRO,344,185
2026-06-11,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",351,160
2026-06-11,5105259,Lucas do Rio Verde,Equipo macro,312,135
2026-06-11,5105259,Lucas do Rio Verde,Copo descartável,513,728
2026-06-12,5105259,Lucas do Rio Verde,SRO,262,215
2026-06-12,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",196,190
2026-06-12,5105259,Lucas do Rio Verde,Equipo macro,221,165
2026-06-12,5105259,Lucas do Rio Verde,Copo descartável,0,758
2026-06-13,5105259,Lucas do Rio Verde,SRO,195,245
2026-06-13,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",106,220
2026-06-13,5105259,Lucas do Rio Verde,Equipo macro,184,195
2026-06-13,5105259,Lucas do Rio Verde,Copo descartável,0,788
2026-06-14,5105259,Lucas do Rio Verde,SRO,41,275
2026-06-14,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",46,250
2026-06-14,5105259,Lucas do Rio Verde,Equipo macro,66,225
2026-06-14,5105259,Lucas do Rio Verde,Copo descartável,0,818
2026-06-15,5105259,Lucas do Rio Verde,SRO,0,305
2026-06-15,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",0,280
2026-06-15,5105259,Lucas do Rio Verde,Equipo macro,0,255
2026-06-15,5105259,Lucas do Rio Verde,Copo descartável,0,848
2026-06-16,5105259,Lucas do Rio Verde,SRO,0,335
2026-06-16,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",0,310
2026-06-16,5105259,Lucas do Rio Verde,Equipo macro,0,285
2026-06-16,5105259,Lucas do Rio Verde,Copo descartável,0,878
2026-06-17,5105259,Lucas do Rio Verde,SRO,0,365
2026-06-17,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",0,340
2026-06-17,5105259,Lucas do Rio Verde,Equipo macro,0,315
2026-06-17,5105259,Lucas do Rio Verde,Copo descartável,0,908
2026-06-18,5105259,Lucas do Rio Verde,SRO,0,395
2026-06-18,5105259,Lucas do Rio Verde,"Soro fisiológico 0,9%",0,370
2026-06-18,5105259,Lucas do Rio Verde,Equipo macro,0,345
2026-06-18,5105259,Lucas do Rio Verde,Copo descartável,0,938
2026-04-28,5106224,Nova Mutum,SRO,1404,120
2026-04-28,5106224,Nova Mutum,"Soro fisiológico 0,9%",1133,96
2026-04-28,5106224,Nova Mutum,Equipo macro,867,72
2026-04-28,5106224,Nova Mutum,Copo descartável,6021,640
2026-04-29,5106224,Nova Mutum,SRO,1384,120
2026-04-29,5106224,Nova Mutum,"Soro fisiológico 0,9%",1110,96
2026-04-29,5106224,Nova Mutum,Equipo macro,864,72
2026-04-29,5106224,Nova Mutum,Copo descartável,5897,640
2026-04-30,5106224,Nova Mutum,SRO,1371,120
2026-04-30,5106224,Nova Mutum,"Soro fisiológico 0,9%",1086,96
2026-04-30,5106224,Nova Mutum,Equipo macro,832,72
2026-04-30,5106224,Nova Mutum,Copo descartável,5843,640
2026-05-01,5106224,Nova Mutum,SRO,1333,120
2026-05-01,5106224,Nova Mutum,"Soro fisiológico 0,9%",1032,96
2026-05-01,5106224,Nova Mutum,Equipo macro,835,72
2026-05-01,5106224,Nova Mutum,Copo descartável,5673,640
2026-05-02,5106224,Nova Mutum,SRO,1306,120
2026-05-02,5106224,Nova Mutum,"Soro fisiológico 0,9%",1092,96
2026-05-02,5106224,Nova Mutum,Equipo macro,872,72
2026-05-02,5106224,Nova Mutum,Copo descartável,5603,640
2026-05-03,5106224,Nova Mutum,SRO,1290,120
2026-05-03,5106224,Nova Mutum,"Soro fisiológico 0,9%",1018,96
2026-05-03,5106224,Nova Mutum,Equipo macro,848,72
2026-05-03,5106224,Nova Mutum,Copo descartável,5455,640
2026-05-04,5106224,Nova Mutum,SRO,1297,120
2026-05-04,5106224,Nova Mutum,"Soro fisiológico 0,9%",977,96
2026-05-04,5106224,Nova Mutum,Equipo macro,826,72
2026-05-04,5106224,Nova Mutum,Copo descartável,5348,640
2026-05-05,5106224,Nova Mutum,SRO,1236,120
2026-05-05,5106224,Nova Mutum,"Soro fisiológico 0,9%",969,96
2026-05-05,5106224,Nova Mutum,Equipo macro,807,72
2026-05-05,5106224,Nova Mutum,Copo descartável,5302,640
2026-05-06,5106224,Nova Mutum,SRO,1201,120
2026-05-06,5106224,Nova Mutum,"Soro fisiológico 0,9%",1044,96
2026-05-06,5106224,Nova Mutum,Equipo macro,828,72
2026-05-06,5106224,Nova Mutum,Copo descartável,5133,640
2026-05-07,5106224,Nova Mutum,SRO,1203,120
2026-05-07,5106224,Nova Mutum,"Soro fisiológico 0,9%",994,96
2026-05-07,5106224,Nova Mutum,Equipo macro,795,72
2026-05-07,5106224,Nova Mutum,Copo descartável,5039,640
2026-05-08,5106224,Nova Mutum,SRO,1158,120
2026-05-08,5106224,Nova Mutum,"Soro fisiológico 0,9%",930,96
2026-05-08,5106224,Nova Mutum,Equipo macro,714,72
2026-05-08,5106224,Nova Mutum,Copo descartável,4957,640
2026-05-09,5106224,Nova Mutum,SRO,1219,120
2026-05-09,5106224,Nova Mutum,"Soro fisiológico 0,9%",919,96
2026-05-09,5106224,Nova Mutum,Equipo macro,703,72
2026-05-09,5106224,Nova Mutum,Copo descartável,4887,640
2026-05-10,5106224,Nova Mutum,SRO,1138,120
2026-05-10,5106224,Nova Mutum,"Soro fisiológico 0,9%",915,96
2026-05-10,5106224,Nova Mutum,Equipo macro,723,72
2026-05-10,5106224,Nova Mutum,Copo descartável,4733,640
2026-05-11,5106224,Nova Mutum,SRO,1198,120
2026-05-11,5106224,Nova Mutum,"Soro fisiológico 0,9%",921,96
2026-05-11,5106224,Nova Mutum,Equipo macro,681,72
2026-05-11,5106224,Nova Mutum,Copo descartável,4694,640
2026-05-12,5106224,Nova Mutum,SRO,1168,120
2026-05-12,5106224,Nova Mutum,"Soro fisiológico 0,9%",932,96
2026-05-12,5106224,Nova Mutum,Equipo macro,671,72
2026-05-12,5106224,Nova Mutum,Copo descartável,4589,640
2026-05-13,5106224,Nova Mutum,SRO,1121,120
2026-05-13,5106224,Nova Mutum,"Soro fisiológico 0,9%",883,96
2026-05-13,5106224,Nova Mutum,Equipo macro,719,72
2026-05-13,5106224,Nova Mutum,Copo descartável,4504,640
2026-05-14,5106224,Nova Mutum,SRO,1108,120
2026-05-14,5106224,Nova Mutum,"Soro fisiológico 0,9%",892,96
2026-05-14,5106224,Nova Mutum,Equipo macro,690,72
2026-05-14,5106224,Nova Mutum,Copo descartável,4325,640
2026-05-15,5106224,Nova Mutum,SRO,1074,120
2026-05-15,5106224,Nova Mutum,"Soro fisiológico 0,9%",859,96
2026-05-15,5106224,Nova Mutum,Equipo macro,644,72
2026-05-15,5106224,Nova Mutum,Copo descartável,4281,640
2026-05-16,5106224,Nova Mutum,SRO,1006,120
2026-05-16,5106224,Nova Mutum,"Soro fisiológico 0,9%",856,96
2026-05-16,5106224,Nova Mutum,Equipo macro,672,72
2026-05-16,5106224,Nova Mutum,Copo descartável,4139,640
2026-05-17,5106224,Nova Mutum,SRO,1024,120
2026-05-17,5106224,Nova Mutum,"Soro fisiológico 0,9%",812,96
2026-05-17,5106224,Nova Mutum,Equipo macro,687,72
2026-05-17,5106224,Nova Mutum,Copo descartável,4010,640
2026-05-18,5106224,Nova Mutum,SRO,1001,120
2026-05-18,5106224,Nova Mutum,"Soro fisiológico 0,9%",790,96
2026-05-18,5106224,Nova Mutum,Equipo macro,699,72
2026-05-18,5106224,Nova Mutum,Copo descartável,3977,640
2026-05-19,5106224,Nova Mutum,SRO,982,120
2026-05-19,5106224,Nova Mutum,"Soro fisiológico 0,9%",842,96
2026-05-19,5106224,Nova Mutum,Equipo macro,673,72
2026-05-19,5106224,Nova Mutum,Copo descartável,3889,640
2026-05-20,5106224,Nova Mutum,SRO,978,120
2026-05-20,5106224,Nova Mutum,"Soro fisiológico 0,9%",823,96
2026-05-20,5106224,Nova Mutum,Equipo macro,585,72
2026-05-20,5106224,Nova Mutum,Copo descartável,3752,640
2026-05-21,5106224,Nova Mutum,SRO,990,120
2026-05-21,5106224,Nova Mutum,"Soro fisiológico 0,9%",734,96
2026-05-21,5106224,Nova Mutum,Equipo macro,581,72
2026-05-21,5106224,Nova Mutum,Copo descartável,3682,640
2026-05-22,5106224,Nova Mutum,SRO,910,120
2026-05-22,5106224,Nova Mutum,"Soro fisiológico 0,9%",760,96
2026-05-22,5106224,Nova Mutum,Equipo macro,641,72
2026-05-22,5106224,Nova Mutum,Copo descartável,3548,640
2026-05-23,5106224,Nova Mutum,SRO,886,120
2026-05-23,5106224,Nova Mutum,"Soro fisiológico 0,9%",741,96
2026-05-23,5106224,Nova Mutum,Equipo macro,555,72
2026-05-23,5106224,Nova Mutum,Copo descartável,3392,640
2026-05-24,5106224,Nova Mutum,SRO,893,120
2026-05-24,5106224,Nova Mutum,"Soro fisiológico 0,9%",704,96
2026-05-24,5106224,Nova Mutum,Equipo macro,629,72
2026-05-24,5106224,Nova Mutum,Copo descartável,3369,640
2026-05-25,5106224,Nova Mutum,SRO,835,120
2026-05-25,5106224,Nova Mutum,"Soro fisiológico 0,9%",676,96
2026-05-25,5106224,Nova Mutum,Equipo macro,610,72
2026-05-25,5106224,Nova Mutum,Copo descartável,3233,640
2026-05-26,5106224,Nova Mutum,SRO,814,120
2026-05-26,5106224,Nova Mutum,"Soro fisiológico 0,9%",734,96
2026-05-26,5106224,Nova Mutum,Equipo macro,530,72
2026-05-26,5106224,Nova Mutum,Copo descartável,3148,640
2026-05-27,5106224,Nova Mutum,SRO,876,120
2026-05-27,5106224,Nova Mutum,"Soro fisiológico 0,9%",662,96
2026-05-27,5106224,Nova Mutum,Equipo macro,547,72
2026-05-27,5106224,Nova Mutum,Copo descartável,3025,640
2026-05-28,5106224,Nova Mutum,SRO,866,120
2026-05-28,5106224,Nova Mutum,"Soro fisiológico 0,9%",651,96
2026-05-28,5106224,Nova Mutum,Equipo macro,558,72
2026-05-28,5106224,Nova Mutum,Copo descartável,2896,640
2026-05-29,5106224,Nova Mutum,SRO,765,120
2026-05-29,5106224,Nova Mutum,"Soro fisiológico 0,9%",683,96
2026-05-29,5106224,Nova Mutum,Equipo macro,539,72
2026-05-29,5106224,Nova Mutum,Copo descartável,2850,640
2026-05-30,5106224,Nova Mutum,SRO,775,120
2026-05-30,5106224,Nova Mutum,"Soro fisiológico 0,9%",627,96
2026-05-30,5106224,Nova Mutum,Equipo macro,530,72
2026-05-30,5106224,Nova Mutum,Copo descartável,2737,640
2026-05-31,5106224,Nova Mutum,SRO,767,120
2026-05-31,5106224,Nova Mutum,"Soro fisiológico 0,9%",595,96
2026-05-31,5106224,Nova Mutum,Equipo macro,528,72
2026-05-31,5106224,Nova Mutum,Copo descartável,2643,640
2026-06-01,5106224,Nova Mutum,SRO,724,120
2026-06-01,5106224,Nova Mutum,"Soro fisiológico 0,9%",571,96
2026-06-01,5106224,Nova Mutum,Equipo macro,523,72
2026-06-01,5106224,Nova Mutum,Copo descartável,2542,640
2026-06-02,5106224,Nova Mutum,SRO,735,120
2026-06-02,5106224,Nova Mutum,"Soro fisiológico 0,9%",567,96
2026-06-02,5106224,Nova Mutum,Equipo macro,471,72
2026-06-02,5106224,Nova Mutum,Copo descartável,2390,640
2026-06-03,5106224,Nova Mutum,SRO,735,120
2026-06-03,5106224,Nova Mutum,"Soro fisiológico 0,9%",525,96
2026-06-03,5106224,Nova Mutum,Equipo macro,483,72
2026-06-03,5106224,Nova Mutum,Copo descartável,2268,640
2026-06-04,5106224,Nova Mutum,SRO,661,120
2026-06-04,5106224,Nova Mutum,"Soro fisiológico 0,9%",530,96
2026-06-04,5106224,Nova Mutum,Equipo macro,472,72
2026-06-04,5106224,Nova Mutum,Copo descartável,2198,640
2026-06-05,5106224,Nova Mutum,SRO,691,120
2026-06-05,5106224,Nova Mutum,"Soro fisiológico 0,9%",542,96
2026-06-05,5106224,Nova Mutum,Equipo macro,444,72
2026-06-05,5106224,Nova Mutum,Copo descartável,2068,640
2026-06-06,5106224,Nova Mutum,SRO,701,120
2026-06-06,5106224,Nova Mutum,"Soro fisiológico 0,9%",551,96
2026-06-06,5106224,Nova Mutum,Equipo macro,418,72
2026-06-06,5106224,Nova Mutum,Copo descartável,1994,640
2026-06-07,5106224,Nova Mutum,SRO,614,120
2026-06-07,5106224,Nova Mutum,"Soro fisiológico 0,9%",483,96
2026-06-07,5106224,Nova Mutum,Equipo macro,462,72
2026-06-07,5106224,Nova Mutum,Copo descartável,1945,640
2026-06-08,5106224,Nova Mutum,SRO,590,120
2026-06-08,5106224,Nova Mutum,"Soro fisiológico 0,9%",525,96
2026-06-08,5106224,Nova Mutum,Equipo macro,443,72
2026-06-08,5106224,Nova Mutum,Copo descartável,1849,640
2026-06-09,5106224,Nova Mutum,SRO,599,120
2026-06-09,5106224,Nova Mutum,"Soro fisiológico 0,9%",453,96
2026-06-09,5106224,Nova Mutum,Equipo macro,394,72
2026-06-09,5106224,Nova Mutum,Copo descartável,1747,640
2026-06-10,5106224,Nova Mutum,SRO,516,150
2026-06-10,5106224,Nova Mutum,"Soro fisiológico 0,9%",419,126
2026-06-10,5106224,Nova Mutum,Equipo macro,284,102
2026-06-10,5106224,Nova Mutum,Copo descartável,1145,670
2026-06-11,5106224,Nova Mutum,SRO,332,180
2026-06-11,5106224,Nova Mutum,"Soro fisiológico 0,9%",315,156
2026-06-11,5106224,Nova Mutum,Equipo macro,257,132
2026-06-11,5106224,Nova Mutum,Copo descartável,540,700
2026-06-12,5106224,Nova Mutum,SRO,259,210
2026-06-12,5106224,Nova Mutum,"Soro fisiológico 0,9%",190,186
2026-06-12,5106224,Nova Mutum,Equipo macro,248,162
2026-06-12,5106224,Nova Mutum,Copo descartável,0,730
2026-06-13,5106224,Nova Mutum,SRO,165,240
2026-06-13,5106224,Nova Mutum,"Soro fisiológico 0,9%",152,216
2026-06-13,5106224,Nova Mutum,Equipo macro,123,192
2026-06-13,5106224,Nova Mutum,Copo descartável,0,760
2026-06-14,5106224,Nova Mutum,SRO,47,270
2026-06-14,5106224,Nova Mutum,"Soro fisiológico 0,9%",84,246
2026-06-14,5106224,Nova Mutum,Equipo macro,45,222
2026-06-14,5106224,Nova Mutum,Copo descartável,0,790
2026-06-15,5106224,Nova Mutum,SRO,0,300
2026-06-15,5106224,Nova Mutum,"Soro fisiológico 0,9%",0,276
2026-06-15,5106224,Nova Mutum,Equipo macro,0,252
2026-06-15,5106224,Nova Mutum,Copo descartável,0,820
2026-06-16,5106224,Nova Mutum,SRO,0,330
2026-06-16,5106224,Nova Mutum,"Soro fisiológico 0,9%",0,306
2026-06-16,5106224,Nova Mutum,Equipo macro,0,282
2026-06-16,5106224,Nova Mutum,Copo descartável,0,850
2026-06-17,5106224,Nova Mutum,SRO,0,360
2026-06-17,5106224,Nova Mutum,"Soro fisiológico 0,9%",0,336
2026-06-17,5106224,Nova Mutum,Equipo macro,0,312
2026-06-17,5106224,Nova Mutum,Copo descartável,0,880
2026-06-18,5106224,Nova Mutum,SRO,0,390
2026-06-18,5106224,Nova Mutum,"Soro fisiológico 0,9%",0,366
2026-06-18,5106224,Nova Mutum,Equipo macro,0,342
2026-06-18,5106224,Nova Mutum,Copo descartável,0,910
